timestamp,open,high,low,close,volume
2025-03-26 09:24:00,574.58,574.58,574.5,574.5,391.0
2025-03-26 09:25:00,574.57,574.58,574.53,574.54,258.0
2025-03-26 09:26:00,574.53,574.62,574.51,574.62,36.0
2025-03-26 09:27:00,574.63,574.71,574.63,574.69,82.0
2025-03-26 09:28:00,574.66,574.71,574.65,574.71,314.0
2025-03-26 09:29:00,574.68,574.69,574.68,574.68,37.0
2025-03-26 09:30:00,574.73,574.73,574.6,574.64,692.0
2025-03-26 09:31:00,574.68,574.79,574.68,574.79,199.0
2025-03-26 09:32:00,574.79,574.85,574.78,574.78,374.0
2025-03-26 09:34:00,574.78,574.93,574.78,574.86,123.0
2025-03-26 09:35:00,574.82,574.87,574.82,574.87,2005.0
2025-03-26 09:36:00,574.83,574.85,574.81,574.82,105.0
2025-03-26 09:37:00,574.83,574.85,574.83,574.85,2801.0
2025-03-26 09:38:00,574.85,574.86,574.83,574.83,699.0
2025-03-26 09:39:00,574.76,574.78,574.73,574.78,112.0
2025-03-26 09:40:00,574.81,574.84,574.81,574.83,224.0
2025-03-26 09:41:00,574.77,574.79,574.71,574.79,72.0
2025-03-26 09:42:00,574.75,574.83,574.75,574.83,25.0
2025-03-26 09:43:00,574.72,574.72,574.6,574.63,39.0
2025-03-26 09:44:00,574.69,574.69,574.69,574.69,10.0
2025-03-26 09:45:00,574.73,574.73,574.61,574.61,39.0
2025-03-26 09:46:00,574.68,574.68,574.6,574.6,157.0
2025-03-26 09:47:00,574.62,574.62,574.5,574.5,147.0
2025-03-26 09:48:00,574.45,574.56,574.45,574.56,282.0
2025-03-26 09:49:00,574.52,574.62,574.52,574.62,761.0
2025-03-26 09:50:00,574.67,574.7,574.67,574.7,216.0
2025-03-26 09:51:00,574.72,574.85,574.72,574.85,340.0
2025-03-26 09:52:00,574.86,574.86,574.73,574.74,426.0
2025-03-26 09:53:00,574.7,574.7,574.69,574.69,116.0
2025-03-26 09:54:00,574.63,574.63,574.56,574.56,8.0
2025-03-26 09:55:00,574.5,574.5,574.41,574.47,931.0
2025-03-26 09:56:00,574.47,574.47,574.47,574.47,19.0
2025-03-26 09:57:00,574.44,574.45,574.44,574.45,37.0
2025-03-26 09:58:00,574.44,574.5,574.42,574.44,1196.0
2025-03-26 09:59:00,574.4,574.44,574.35,574.42,464.0
2025-03-26 10:00:00,574.43,574.43,574.32,574.32,278.0
2025-03-26 10:01:00,574.3,574.3,574.23,574.29,798.0
2025-03-26 10:02:00,574.28,574.28,574.26,574.27,103.0
2025-03-26 10:03:00,574.29,574.36,574.29,574.29,266.0
2025-03-26 10:04:00,574.29,574.44,574.29,574.44,2435.0
2025-03-26 10:05:00,574.41,574.45,574.41,574.45,586.0
2025-03-26 10:06:00,574.47,574.47,574.38,574.41,102.0
2025-03-26 10:07:00,574.44,574.45,574.31,574.43,1003.0
2025-03-26 10:08:00,574.47,574.51,574.47,574.48,535.0
2025-03-26 10:09:00,574.5,574.54,574.48,574.54,75.0
2025-03-26 10:10:00,574.5,574.54,574.47,574.47,74.0
2025-03-26 10:11:00,574.49,574.5,574.49,574.5,2.0
2025-03-26 10:12:00,574.49,574.56,574.49,574.56,213.0
2025-03-26 10:13:00,574.58,574.58,574.5,574.5,18.0
2025-03-26 10:14:00,574.48,574.57,574.45,574.57,98.0
2025-03-26 10:15:00,574.57,574.6,574.54,574.54,20.0
2025-03-26 10:16:00,574.62,574.62,574.59,574.59,402.0
2025-03-26 10:17:00,574.64,574.75,574.64,574.69,1000.0
2025-03-26 10:18:00,574.79,574.79,574.75,574.78,1103.0
2025-03-26 10:19:00,574.78,574.83,574.77,574.83,167.0
2025-03-26 10:20:00,574.79,574.83,574.79,574.8,20.0
2025-03-26 10:21:00,574.74,574.78,574.74,574.78,120.0
2025-03-26 10:22:00,574.74,574.76,574.74,574.76,345.0
2025-03-26 10:23:00,574.75,574.75,574.74,574.74,11.0
2025-03-26 10:24:00,574.75,574.78,574.72,574.75,766.0
2025-03-26 10:25:00,574.78,574.78,574.74,574.76,48.0
2025-03-26 10:26:00,574.76,574.78,574.76,574.78,10.0
2025-03-26 10:27:00,574.71,574.74,574.65,574.65,989.0
2025-03-26 10:28:00,574.69,574.69,574.63,574.64,65.0
2025-03-26 10:29:00,574.66,574.71,574.66,574.7,122.0
2025-03-26 10:30:00,574.68,574.75,574.68,574.69,1618.0
2025-03-26 10:31:00,574.72,574.73,574.66,574.67,325.0
2025-03-26 10:32:00,574.79,574.83,574.79,574.81,69.0
2025-03-26 10:33:00,574.81,574.81,574.72,574.72,306.0
2025-03-26 10:34:00,574.88,574.88,574.85,574.85,26.0
2025-03-26 10:35:00,574.83,574.85,574.82,574.82,68.0
2025-03-26 10:36:00,574.77,574.82,574.77,574.82,354.0
2025-03-26 10:37:00,574.85,574.93,574.85,574.93,45.0
2025-03-26 10:38:00,574.9,574.9,574.81,574.81,242.0
2025-03-26 10:39:00,574.83,574.97,574.83,574.97,594.0
2025-03-26 10:40:00,574.94,575.11,574.94,575.11,1415.0
2025-03-26 10:41:00,575.08,575.08,574.95,574.95,952.0
2025-03-26 10:42:00,574.98,574.98,574.98,574.98,26.0
2025-03-26 10:43:00,575.03,575.03,575.0,575.0,17.0
2025-03-26 10:44:00,575.06,575.07,574.95,574.95,1039.0
2025-03-26 10:45:00,574.94,574.97,574.93,574.95,589.0
2025-03-26 10:46:00,574.99,575.13,574.99,575.13,38.0
2025-03-26 10:47:00,575.12,575.13,575.12,575.13,54.0
2025-03-26 10:48:00,575.09,575.14,575.09,575.1,505.0
2025-03-26 10:49:00,575.12,575.12,575.08,575.09,124.0
2025-03-26 10:50:00,575.11,575.11,575.1,575.1,2.0
2025-03-26 10:51:00,575.1,575.11,575.09,575.09,57.0
2025-03-26 10:52:00,575.08,575.11,575.05,575.06,811.0
2025-03-26 10:53:00,575.04,575.1,574.95,575.08,572.0
2025-03-26 10:54:00,575.04,575.11,575.04,575.07,768.0
2025-03-26 10:55:00,575.13,575.13,575.11,575.13,91.0
2025-03-26 10:56:00,575.15,575.27,575.15,575.26,1043.0
2025-03-26 10:57:00,575.26,575.36,575.24,575.35,2551.0
2025-03-26 10:58:00,575.37,575.37,575.29,575.33,97.0
2025-03-26 10:59:00,575.28,575.36,575.27,575.36,467.0
2025-03-26 11:00:00,575.38,575.38,575.32,575.34,89.0
2025-03-26 11:01:00,575.39,575.5,575.34,575.47,20920.0
2025-03-26 11:02:00,575.44,575.44,575.33,575.33,847.0
2025-03-26 11:03:00,575.34,575.34,575.31,575.33,358.0
2025-03-26 11:04:00,575.33,575.35,575.3,575.3,343.0
2025-03-26 11:05:00,575.25,575.29,575.24,575.26,93.0
2025-03-26 11:06:00,575.28,575.32,575.24,575.28,5667.0
2025-03-26 11:07:00,575.32,575.33,575.25,575.25,1387.0
2025-03-26 11:08:00,575.25,575.25,575.18,575.23,3874.0
2025-03-26 11:09:00,575.22,575.23,575.11,575.12,652.0
2025-03-26 11:10:00,575.15,575.17,575.1,575.13,2109.0
2025-03-26 11:11:00,575.12,575.14,575.08,575.09,395.0
2025-03-26 11:12:00,575.1,575.13,575.09,575.13,155.0
2025-03-26 11:13:00,575.15,575.18,575.15,575.16,269.0
2025-03-26 11:14:00,575.18,575.21,575.15,575.15,484.0
2025-03-26 11:15:00,575.21,575.31,575.21,575.31,402.0
2025-03-26 11:16:00,575.28,575.33,575.28,575.32,507.0
2025-03-26 11:17:00,575.31,575.32,575.26,575.3,368.0
2025-03-26 11:18:00,575.3,575.3,575.25,575.28,66.0
2025-03-26 11:19:00,575.28,575.28,575.18,575.19,407.0
2025-03-26 11:20:00,575.18,575.2,575.15,575.18,28.0
2025-03-26 11:21:00,575.15,575.22,575.15,575.22,188.0
2025-03-26 11:22:00,575.26,575.39,575.26,575.39,297.0
2025-03-26 11:23:00,575.37,575.42,575.33,575.39,384.0
2025-03-26 11:24:00,575.39,575.44,575.35,575.35,352.0
2025-03-26 11:25:00,575.39,575.42,575.39,575.42,113.0
2025-03-26 11:26:00,575.39,575.44,575.39,575.39,15.0
2025-03-26 11:27:00,575.38,575.39,575.38,575.38,63.0
2025-03-26 11:28:00,575.38,575.5,575.38,575.48,737.0
2025-03-26 11:29:00,575.49,575.49,575.42,575.42,401.0
2025-03-26 11:30:00,575.4,575.5,575.4,575.44,278.0
2025-03-26 11:31:00,575.46,575.48,575.39,575.39,538.0
2025-03-26 11:32:00,575.39,575.49,575.39,575.49,15.0
2025-03-26 11:33:00,575.46,575.49,575.45,575.49,665.0
2025-03-26 11:34:00,575.48,575.52,575.48,575.52,70.0
2025-03-26 11:35:00,575.52,575.52,575.47,575.5,304.0
2025-03-26 11:36:00,575.55,575.58,575.54,575.58,2015.0
2025-03-26 11:37:00,575.55,575.68,575.55,575.62,910.0
2025-03-26 11:38:00,575.6,575.61,575.55,575.56,384.0
2025-03-26 11:39:00,575.59,575.74,575.59,575.72,533.0
2025-03-26 11:40:00,575.65,575.67,575.64,575.67,76.0
2025-03-26 11:41:00,575.66,575.66,575.61,575.62,295.0
2025-03-26 11:42:00,575.64,575.65,575.62,575.65,89.0
2025-03-26 11:43:00,575.62,575.68,575.61,575.68,215.0
2025-03-26 11:44:00,575.7,575.77,575.7,575.73,545.0
2025-03-26 11:45:00,575.73,575.73,575.69,575.69,2249.0
2025-03-26 11:46:00,575.71,575.78,575.71,575.76,1768.0
2025-03-26 11:47:00,575.75,575.79,575.71,575.79,1461.0
2025-03-26 11:48:00,575.78,575.789,575.74,575.74,365.0
2025-03-26 11:49:00,575.76,575.81,575.76,575.81,165.0
2025-03-26 11:50:00,575.81,575.82,575.76,575.79,140.0
2025-03-26 11:51:00,575.81,575.81,575.76,575.8,85.0
2025-03-26 11:52:00,575.81,575.84,575.77,575.83,674.0
2025-03-26 11:53:00,575.81,575.87,575.78,575.78,735.0
2025-03-26 11:54:00,575.775,575.81,575.7,575.75,392.0
2025-03-26 11:55:00,575.75,575.77,575.71,575.72,128.0
2025-03-26 11:56:00,575.71,575.77,575.71,575.71,1951.0
2025-03-26 11:57:00,575.74,575.74,575.67,575.69,471.0
2025-03-26 11:58:00,575.67,575.69,575.65,575.65,25.0
2025-03-26 11:59:00,575.65,575.67,575.65,575.67,80.0
2025-03-26 12:00:00,575.69,575.7,575.65,575.7,161.0
2025-03-26 12:01:00,575.69,575.8692,574.279,575.56,21568.0
2025-03-26 12:02:00,575.46,575.84,574.68,575.55,3339.0
2025-03-26 12:03:00,575.46,575.59,575.46,575.59,723.0
2025-03-26 12:04:00,575.62,575.65,575.525,575.525,996.0
2025-03-26 12:05:00,575.54,575.55,575.51,575.52,797.0
2025-03-26 12:06:00,575.51,575.6,575.4545,575.52,5127.0
2025-03-26 12:07:00,575.52,575.52,575.46,575.47,1250.0
2025-03-26 12:08:00,575.5,575.54,575.42,575.54,3342.0
2025-03-26 12:09:00,575.51,575.55,575.47,575.47,1374.0
2025-03-26 12:10:00,575.5,575.55,575.49,575.54,202.0
2025-03-26 12:11:00,575.54,575.54,575.42,575.48,998.0
2025-03-26 12:12:00,575.46,575.48,575.43,575.4596,648.0
2025-03-26 12:13:00,575.45,575.54,575.45,575.52,1253.0
2025-03-26 12:14:00,575.54,575.59,575.44,575.46,1425.0
2025-03-26 12:15:00,575.47,575.47,575.4,575.4495,1406.0
2025-03-26 12:16:00,575.45,575.49,575.32,575.32,4364.0
2025-03-26 12:17:00,575.35,575.38,575.26,575.3,3843.0
2025-03-26 12:18:00,575.3,575.35,575.29,575.29,1282.0
2025-03-26 12:19:00,575.32,575.37,575.3,575.35,2004.0
2025-03-26 12:20:00,575.36,575.42,575.34,575.37,1467.0
2025-03-26 12:21:00,575.36,575.36,575.31,575.325,599.0
2025-03-26 12:22:00,575.36,575.3788,575.26,575.26,578.0
2025-03-26 12:23:00,575.25,575.32,575.24,575.3091,3014.0
2025-03-26 12:24:00,575.29,575.32,575.23,575.29,1455.0
2025-03-26 12:25:00,575.31,575.34,575.22,575.25,2227.0
2025-03-26 12:26:00,575.22,575.34,575.22,575.295,1350.0
2025-03-26 12:27:00,575.31,575.35,575.31,575.31,475.0
2025-03-26 12:28:00,575.3,575.32,575.23,575.2996,1964.0
2025-03-26 12:29:00,575.3,575.3,575.24,575.26,426.0
2025-03-26 12:30:00,575.2517,575.378,575.184,575.33,1516.0
2025-03-26 12:31:00,575.4,575.55,575.36,575.36,2914.0
2025-03-26 12:32:00,575.34,575.34,575.08,575.18,6421.0
2025-03-26 12:33:00,575.14,575.21,574.99,575.16,6178.0
2025-03-26 12:34:00,575.18,575.2385,575.14,575.215,3699.0
2025-03-26 12:35:00,575.19,575.36,575.19,575.3,1724.0
2025-03-26 12:36:00,575.25,575.35,575.25,575.32,1681.0
2025-03-26 12:37:00,575.37,575.4,575.3,575.325,20504.0
2025-03-26 12:38:00,575.3105,575.37,575.19,575.26,2232.0
2025-03-26 12:39:00,575.22,575.35,575.2,575.2999,990.0
2025-03-26 12:40:00,575.25,575.32,575.22,575.31,1155.0
2025-03-26 12:41:00,575.36,575.42,575.23,575.32,2757.0
2025-03-26 12:42:00,575.31,575.44,575.29,575.42,1219.0
2025-03-26 12:43:00,575.41,575.58,575.32,575.58,7830.0
2025-03-26 12:44:00,575.569,575.65,575.52,575.52,2192.0
2025-03-26 12:45:00,575.56,575.65,575.55,575.6307,2843.0
2025-03-26 12:46:00,575.64,575.7,575.64,575.66,5645.0
2025-03-26 12:47:00,575.68,575.72,575.65,575.68,2244.0
2025-03-26 12:48:00,575.71,575.785,575.46,575.78,1384.0
2025-03-26 12:49:00,575.78,575.94,575.77,575.93,5391.0
2025-03-26 12:50:00,575.92,575.94,575.85,575.86,6198.0
2025-03-26 12:51:00,575.86,575.89,575.68,575.7,2542.0
2025-03-26 12:52:00,575.7,575.74,575.64,575.68,2039.0
2025-03-26 12:53:00,575.7,575.71,575.62,575.69,4787.0
2025-03-26 12:54:00,575.7,575.8,575.68,575.79,1331.0
2025-03-26 12:55:00,575.8003,575.89,575.68,575.73,1752.0
2025-03-26 12:56:00,575.7399,575.77,575.6801,575.6801,1684.0
2025-03-26 12:57:00,575.6808,575.735,575.66,575.66,1844.0
2025-03-26 12:58:00,575.69,575.72,575.64,575.69,984.0
2025-03-26 12:59:00,575.6509,575.75,575.65,575.69,797.0
2025-03-26 13:00:00,575.71,575.7996,575.67,575.7996,428.0
2025-03-26 13:01:00,575.74,575.8,575.72,575.8,681.0
2025-03-26 13:02:00,575.78,575.8,575.62,575.66,1679.0
2025-03-26 13:03:00,575.63,575.72,575.556,575.71,870.0
2025-03-26 13:04:00,575.71,575.79,575.6809,575.77,1143.0
2025-03-26 13:05:00,575.72,575.78,575.71,575.75,966.0
2025-03-26 13:06:00,575.73,575.77,575.57,575.58,1452.0
2025-03-26 13:07:00,575.58,575.68,575.55,575.645,1632.0
2025-03-26 13:08:00,575.64,575.94,575.62,575.94,6849.0
2025-03-26 13:09:00,575.91,575.94,575.82,575.84,2158.0
2025-03-26 13:10:00,575.84,575.88,575.81,575.825,2479.0
2025-03-26 13:11:00,575.81,575.89,575.74,575.8,1210.0
2025-03-26 13:12:00,575.77,575.885,575.69,575.85,1787.0
2025-03-26 13:13:00,575.84,575.85,575.79,575.8,446.0
2025-03-26 13:14:00,575.8,575.8391,575.73,575.73,1735.0
2025-03-26 13:15:00,575.73,575.85,575.73,575.7903,1773.0
2025-03-26 13:16:00,575.79,575.82,575.77,575.79,1060.0
2025-03-26 13:17:00,575.78,575.81,575.6508,575.6508,2509.0
2025-03-26 13:18:00,575.64,575.65,575.57,575.59,5210.0
2025-03-26 13:19:00,575.57,575.59,575.46,575.48,6634.0
2025-03-26 13:20:00,575.46,575.49,575.41,575.41,2477.0
2025-03-26 13:21:00,575.44,575.49,575.35,575.42,3746.0
2025-03-26 13:22:00,575.44,575.44,575.36,575.38,1913.0
2025-03-26 13:23:00,575.385,575.44,575.33,575.355,1343.0
2025-03-26 13:24:00,575.34,575.34,575.19,575.22,7940.0
2025-03-26 13:25:00,575.18,575.24,575.1,575.17,9001.0
2025-03-26 13:26:00,575.16,575.29,575.02,575.05,10180.0
2025-03-26 13:27:00,575.03,575.12,574.96,575.08,16737.0
2025-03-26 13:28:00,575.09,575.1503,574.92,574.95,20201.0
2025-03-26 13:29:00,574.91,575.13,574.88,575.06,10796.0
2025-03-26 13:30:00,575.04,575.25,575.04,575.17,38333.0
2025-03-26 13:31:00,575.19,575.54,575.19,575.375,476063.0
2025-03-26 13:32:00,575.36,575.5,575.19,575.31,118434.0
2025-03-26 13:33:00,575.31,575.62,575.29,575.32,81821.0
2025-03-26 13:34:00,575.34,575.34,574.87,574.9594,163288.0
2025-03-26 13:35:00,574.96,575.19,574.73,575.01,111192.0
2025-03-26 13:36:00,575.02,575.525,574.09,575.525,128401.0
2025-03-26 13:37:00,575.52,575.61,575.1766,575.3899,74871.0
2025-03-26 13:38:00,575.36,575.66,575.1607,575.62,72208.0
2025-03-26 13:39:00,575.62,575.9199,575.1812,575.86,95256.0
2025-03-26 13:40:00,575.84,576.12,575.29,575.81,297644.0
2025-03-26 13:41:00,575.8,576.19,575.3896,576.1463,137900.0
2025-03-26 13:42:00,576.1262,576.33,575.0,575.89,143989.0
2025-03-26 13:43:00,575.9,575.96,575.6,575.61,85550.0
2025-03-26 13:44:00,575.6011,575.9233,575.41,575.66,48034.0
2025-03-26 13:45:00,575.645,575.9085,575.5,575.8,39018.0
2025-03-26 13:46:00,575.81,575.9074,575.59,575.59,58418.0
2025-03-26 13:47:00,575.589,575.7758,575.18,575.19,82691.0
2025-03-26 13:48:00,575.18,575.6068,574.96,575.155,141247.0
2025-03-26 13:49:00,575.16,575.6705,574.91,575.06,71726.0
2025-03-26 13:50:00,575.06,575.6313,574.76,574.8889,110611.0
2025-03-26 13:51:00,574.89,575.5379,574.58,574.75,132362.0
2025-03-26 13:52:00,574.741,575.2164,574.54,574.5899,115990.0
2025-03-26 13:53:00,574.56,574.9028,574.5,574.6,120772.0
2025-03-26 13:54:00,574.6,574.9674,574.06,574.39,197647.0
2025-03-26 13:55:00,574.37,574.8434,574.19,574.3418,170601.0
2025-03-26 13:56:00,574.3494,574.7518,574.07,574.135,93413.0
2025-03-26 13:57:00,574.13,574.6274,573.95,574.03,129736.0
2025-03-26 13:58:00,574.04,574.325,573.46,573.58,198225.0
2025-03-26 13:59:00,573.566,574.0994,573.33,573.83,206770.0
2025-03-26 14:00:00,573.84,573.92,573.6204,573.66,117891.0
2025-03-26 14:01:00,573.62,573.96,573.5,573.83,147764.0
2025-03-26 14:02:00,573.83,574.0468,573.5317,573.835,119075.0
2025-03-26 14:03:00,573.83,574.52,573.65,574.12,302023.0
2025-03-26 14:04:00,574.1193,574.44,573.8474,573.995,171348.0
2025-03-26 14:05:00,574.01,574.19,573.64,573.81,86665.0
2025-03-26 14:06:00,573.82,574.02,573.6,573.8892,92483.0
2025-03-26 14:07:00,573.88,574.15,573.7209,573.95,111782.0
2025-03-26 14:08:00,573.95,574.1897,573.73,573.884,76739.0
2025-03-26 14:09:00,573.87,574.0135,573.7,573.8774,77727.0
2025-03-26 14:10:00,573.86,573.9505,573.32,573.5974,167274.0
2025-03-26 14:11:00,573.6,573.86,573.55,573.78,64665.0
2025-03-26 14:12:00,573.8,573.88,573.5984,573.8293,61133.0
2025-03-26 14:13:00,573.83,573.83,573.49,573.65,80497.0
2025-03-26 14:14:00,573.66,573.94,573.591,573.66,70376.0
2025-03-26 14:15:00,573.64,574.1,573.64,574.02,69932.0
2025-03-26 14:16:00,574.02,574.21,573.65,573.6799,89547.0
2025-03-26 14:17:00,573.67,573.947,573.53,573.6807,84946.0
2025-03-26 14:18:00,573.6899,573.86,573.56,573.745,55767.0
2025-03-26 14:19:00,573.7419,573.89,573.6,573.6327,43147.0
2025-03-26 14:20:00,573.635,573.96,573.34,573.34,122416.0
2025-03-26 14:21:00,573.35,573.633,572.74,572.905,237082.0
2025-03-26 14:22:00,572.905,573.2819,572.6874,572.8199,192256.0
2025-03-26 14:23:00,572.81,573.1365,572.59,572.67,160665.0
2025-03-26 14:24:00,572.675,573.2369,572.486,572.69,158055.0
2025-03-26 14:25:00,572.67,573.1254,572.67,572.95,140303.0
2025-03-26 14:26:00,572.94,573.19,572.7999,573.03,101854.0
2025-03-26 14:27:00,573.025,573.179,572.7946,573.08,104403.0
2025-03-26 14:28:00,573.0888,573.3,572.8282,573.23,137813.0
2025-03-26 14:29:00,573.23,573.35,572.9397,573.24,63106.0
2025-03-26 14:30:00,573.24,573.45,572.9445,573.37,46274.0
2025-03-26 14:31:00,573.37,573.4,572.9351,573.29,57265.0
2025-03-26 14:32:00,573.275,573.57,573.18,573.54,97837.0
2025-03-26 14:33:00,573.56,573.56,573.3104,573.5,53708.0
2025-03-26 14:34:00,573.4999,573.545,573.161,573.38,60136.0
2025-03-26 14:35:00,573.375,573.43,573.2368,573.42,49539.0
2025-03-26 14:36:00,573.41,573.5,573.28,573.46,48912.0
2025-03-26 14:37:00,573.4688,573.63,573.3513,573.39,83990.0
2025-03-26 14:38:00,573.42,573.56,573.36,573.53,52796.0
2025-03-26 14:39:00,573.5202,573.71,573.4478,573.56,115996.0
2025-03-26 14:40:00,573.56,573.57,573.3,573.42,53020.0
2025-03-26 14:41:00,573.36,573.54,573.34,573.5199,43195.0
2025-03-26 14:42:00,573.52,573.57,573.31,573.55,47347.0
2025-03-26 14:43:00,573.555,573.59,573.3,573.3793,40378.0
2025-03-26 14:44:00,573.36,573.4914,573.29,573.35,38215.0
2025-03-26 14:45:00,573.34,573.48,573.29,573.43,71189.0
2025-03-26 14:46:00,573.43,573.51,573.28,573.34,46741.0
2025-03-26 14:47:00,573.3388,573.38,572.95,573.0784,117182.0
2025-03-26 14:48:00,573.0612,575.445,572.97,573.0602,46028.0
2025-03-26 14:49:00,573.07,573.2097,572.93,572.95,52215.0
2025-03-26 14:50:00,572.95,573.2435,572.85,572.9,79867.0
2025-03-26 14:51:00,572.915,573.37,572.915,573.336057,86397.0
2025-03-26 14:52:00,573.33,573.5,573.1089,573.48,88960.0
2025-03-26 14:53:00,573.3194,573.59,573.1802,573.5826,53885.0
2025-03-26 14:54:00,573.58,573.83,573.2601,573.785,84351.0
2025-03-26 14:55:00,573.7612,573.8399,573.2728,573.63,572469.0
2025-03-26 14:56:00,573.64,573.67,573.4246,573.59,48290.0
2025-03-26 14:57:00,573.59,573.69,573.21,573.388635,61308.0
