timestamp,open,high,low,close,volume
2025-02-05 10:24:00,598.45,598.53,598.45,598.47,248.0
2025-02-05 10:25:00,598.48,598.48,598.4,598.4,20.0
2025-02-05 10:26:00,598.39,598.45,598.34,598.35,31.0
2025-02-05 10:27:00,598.37,598.5,598.37,598.5,121.0
2025-02-05 10:28:00,598.54,598.54,598.49,598.5,191.0
2025-02-05 10:29:00,598.54,598.56,598.54,598.54,316.0
2025-02-05 10:30:00,598.5,598.5,598.5,598.5,50.0
2025-02-05 10:31:00,598.5,598.5,598.47,598.49,94.0
2025-02-05 10:32:00,598.49,598.49,598.42,598.46,299.0
2025-02-05 10:33:00,598.43,598.5,598.39,598.5,98.0
2025-02-05 10:34:00,598.54,598.54,598.48,598.49,317.0
2025-02-05 10:35:00,598.52,598.54,598.5,598.54,714.0
2025-02-05 10:36:00,598.54,598.76,598.54,598.76,2101.0
2025-02-05 10:37:00,598.7,598.81,598.7,598.81,704.0
2025-02-05 10:38:00,598.79,598.79,598.7,598.73,1104.0
2025-02-05 10:39:00,598.75,598.82,598.75,598.76,100.0
2025-02-05 10:40:00,598.85,598.85,598.81,598.81,71.0
2025-02-05 10:41:00,598.75,598.75,598.62,598.64,258.0
2025-02-05 10:42:00,598.59,598.63,598.59,598.63,54.0
2025-02-05 10:43:00,598.67,598.67,598.63,598.65,111.0
2025-02-05 10:44:00,598.65,598.67,598.6,598.63,151.0
2025-02-05 10:45:00,598.6,598.69,598.59,598.69,210.0
2025-02-05 10:46:00,598.64,598.68,598.6,598.6,123.0
2025-02-05 10:47:00,598.59,598.59,598.5,598.54,127.0
2025-02-05 10:48:00,598.53,598.54,598.53,598.54,122.0
2025-02-05 10:49:00,598.53,598.6,598.53,598.55,545.0
2025-02-05 10:50:00,598.56,598.62,598.56,598.62,88.0
2025-02-05 10:51:00,598.63,598.63,598.58,598.6,125.0
2025-02-05 10:52:00,598.6,598.63,598.58,598.6,594.0
2025-02-05 10:53:00,598.56,598.6,598.54,598.54,31.0
2025-02-05 10:54:00,598.54,598.54,598.47,598.52,263.0
2025-02-05 10:55:00,598.56,598.68,598.56,598.68,436.0
2025-02-05 10:56:00,598.61,598.66,598.61,598.66,288.0
2025-02-05 10:58:00,598.71,598.71,598.68,598.68,53.0
2025-02-05 10:59:00,598.69,598.7,598.64,598.66,53.0
2025-02-05 11:00:00,598.74,598.74,598.74,598.74,5.0
2025-02-05 11:01:00,598.68,598.68,598.67,598.67,24.0
2025-02-05 11:02:00,598.71,598.72,598.69,598.72,221.0
2025-02-05 11:03:00,598.69,598.69,598.69,598.69,60.0
2025-02-05 11:04:00,598.72,598.75,598.68,598.73,171.0
2025-02-05 11:05:00,598.79,598.79,598.79,598.79,300.0
2025-02-05 11:06:00,598.84,598.85,598.78,598.78,29.0
2025-02-05 11:07:00,598.74,598.85,598.74,598.85,168.0
2025-02-05 11:08:00,598.81,598.81,598.78,598.78,41.0
2025-02-05 11:09:00,598.77,598.79,598.76,598.78,108.0
2025-02-05 11:10:00,598.79,598.79,598.72,598.73,135.0
2025-02-05 11:11:00,598.78,598.8,598.71,598.71,294.0
2025-02-05 11:12:00,598.71,598.72,598.7,598.71,122.0
2025-02-05 11:13:00,598.71,598.74,598.71,598.73,290.0
2025-02-05 11:14:00,598.75,598.78,598.75,598.78,17.0
2025-02-05 11:16:00,598.81,598.81,598.78,598.78,92.0
2025-02-05 11:17:00,598.83,599.0,598.83,599.0,571.0
2025-02-05 11:18:00,598.99,598.99,598.98,598.98,271.0
2025-02-05 11:19:00,598.98,598.99,598.96,598.99,19.0
2025-02-05 11:20:00,598.98,599.01,598.96,599.01,330.0
2025-02-05 11:21:00,599.0,599.02,598.96,598.97,195.0
2025-02-05 11:22:00,598.92,598.93,598.87,598.91,158.0
2025-02-05 11:23:00,598.91,598.91,598.9,598.91,1707.0
2025-02-05 11:24:00,598.91,598.93,598.89,598.91,134.0
2025-02-05 11:25:00,598.94,599.14,598.94,599.14,456.0
2025-02-05 11:26:00,599.12,599.16,599.11,599.11,676.0
2025-02-05 11:27:00,599.11,599.11,599.06,599.08,139.0
2025-02-05 11:28:00,599.13,599.13,599.11,599.11,2127.0
2025-02-05 11:29:00,599.09,599.09,599.04,599.04,48.0
2025-02-05 11:30:00,599.08,599.08,599.0,599.04,218.0
2025-02-05 11:31:00,599.0,599.09,599.0,599.01,385.0
2025-02-05 11:32:00,599.0,599.09,598.97,599.09,153.0
2025-02-05 11:33:00,599.12,599.13,599.02,599.02,276.0
2025-02-05 11:34:00,599.04,599.04,599.04,599.04,37.0
2025-02-05 11:35:00,599.04,599.04,598.95,598.95,902.0
2025-02-05 11:36:00,598.94,598.96,598.94,598.95,24.0
2025-02-05 11:37:00,598.95,598.96,598.95,598.96,121.0
2025-02-05 11:38:00,599.0,599.04,598.98,599.04,72.0
2025-02-05 11:39:00,599.0,599.01,598.95,598.99,2098.0
2025-02-05 11:40:00,598.99,599.0,598.96,598.97,129.0
2025-02-05 11:41:00,599.0,599.12,599.0,599.04,1505.0
2025-02-05 11:42:00,599.02,599.05,599.01,599.05,7.0
2025-02-05 11:43:00,598.99,599.16,598.99,599.08,5124.0
2025-02-05 11:44:00,599.1,599.11,599.07,599.08,177.0
2025-02-05 11:45:00,599.08,599.1,599.08,599.1,410.0
2025-02-05 11:46:00,599.1,599.1,599.05,599.05,164.0
2025-02-05 11:47:00,599.05,599.1,599.03,599.03,341.0
2025-02-05 11:48:00,599.1,599.14,599.08,599.11,1608.0
2025-02-05 11:49:00,599.1,599.1,599.08,599.1,127.0
2025-02-05 11:50:00,599.1,599.14,599.05,599.14,110.0
2025-02-05 11:51:00,599.13,599.295,599.13,599.24,547.0
2025-02-05 11:52:00,599.27,599.27,599.225,599.225,80.0
2025-02-05 11:53:00,599.24,599.24,599.18,599.19,113.0
2025-02-05 11:54:00,599.18,599.23,599.175,599.19,1081.0
2025-02-05 11:55:00,599.18,599.22,599.16,599.22,609.0
2025-02-05 11:56:00,599.22,599.24,599.16,599.19,123.0
2025-02-05 11:57:00,599.18,599.2,599.18,599.2,144.0
2025-02-05 11:58:00,599.27,599.27,599.22,599.24,688.0
2025-02-05 11:59:00,599.22,599.24,599.18,599.24,127.0
2025-02-05 12:00:00,599.22,599.22,599.15,599.18,143.0
2025-02-05 12:01:00,599.23,599.23,599.07,599.1,3436.0
2025-02-05 12:02:00,599.12,599.21,599.12,599.15,471.0
2025-02-05 12:03:00,599.17,599.2,599.13,599.17,1469.0
2025-02-05 12:04:00,599.19,599.26,599.18,599.26,418.0
2025-02-05 12:05:00,599.26,599.3,599.22,599.22,3448.0
2025-02-05 12:06:00,599.26,599.26,599.09,599.13,900.0
2025-02-05 12:07:00,599.1,599.23,599.04,599.18,1092.0
2025-02-05 12:08:00,599.18,599.19,599.1,599.19,1228.0
2025-02-05 12:09:00,599.13,599.18,599.13,599.17,1906.0
2025-02-05 12:10:00,599.14,599.2,599.06,599.06,2596.0
2025-02-05 12:11:00,599.12,599.12,598.95,598.95,2591.0
2025-02-05 12:12:00,598.96,598.98,598.86,598.91,1684.0
2025-02-05 12:13:00,598.89,598.89,598.8,598.81,1972.0
2025-02-05 12:14:00,598.81,598.85,598.79,598.8,3970.0
2025-02-05 12:15:00,598.81,598.88,598.79,598.88,1418.0
2025-02-05 12:16:00,598.88,598.99,598.88,598.89,266.0
2025-02-05 12:17:00,598.91,599.09,598.88,599.08,390.0
2025-02-05 12:18:00,599.06,599.2,599.06,599.13,5445.0
2025-02-05 12:19:00,599.13,599.25,599.13,599.19,1384.0
2025-02-05 12:20:00,599.18,599.2,599.13,599.2,405.0
2025-02-05 12:21:00,599.18,599.2,599.04,599.07,261.0
2025-02-05 12:22:00,599.08,599.08,598.96,598.97,1038.0
2025-02-05 12:23:00,598.98,599.01,598.96,598.99,368.0
2025-02-05 12:24:00,599.0,599.06,598.99,599.06,234.0
2025-02-05 12:25:00,599.05,599.08,599.02,599.03,158.0
2025-02-05 12:26:00,599.06,599.06,599.02,599.06,108.0
2025-02-05 12:27:00,599.06,599.1,599.02,599.05,172.0
2025-02-05 12:28:00,599.1,599.2,599.1,599.14,616.0
2025-02-05 12:29:00,599.12,599.21,599.12,599.21,261.0
2025-02-05 12:30:00,599.11,599.19,599.09,599.15,1236.0
2025-02-05 12:31:00,599.15,599.17,599.13,599.13,106.0
2025-02-05 12:32:00,599.11,599.15,599.05,599.15,18.0
2025-02-05 12:33:00,599.15,599.18,599.15,599.18,354.0
2025-02-05 12:34:00,599.19,599.19,599.08,599.14,6219.0
2025-02-05 12:35:00,599.13,599.13,599.04,599.04,28.0
2025-02-05 12:36:00,599.02,599.08,599.02,599.05,34.0
2025-02-05 12:37:00,599.01,599.1,599.01,599.05,71.0
2025-02-05 12:38:00,599.12,599.12,599.02,599.07,126.0
2025-02-05 12:39:00,599.14,599.18,599.14,599.14,135.0
2025-02-05 12:40:00,599.15,599.23,599.14,599.14,558.0
2025-02-05 12:41:00,599.15,599.23,599.15,599.23,17.0
2025-02-05 12:42:00,599.23,599.31,599.23,599.31,1893.0
2025-02-05 12:43:00,599.33,599.33,599.27,599.3,3335.0
2025-02-05 12:44:00,599.32,599.33,599.31,599.33,289.0
2025-02-05 12:45:00,599.33,599.4,599.33,599.4,3619.0
2025-02-05 12:46:00,599.38,599.4,599.37,599.38,611.0
2025-02-05 12:47:00,599.37,599.41,599.37,599.39,395.0
2025-02-05 12:48:00,599.43,599.51,599.41,599.49,8275.0
2025-02-05 12:49:00,599.5,599.52,599.35,599.35,13502.0
2025-02-05 12:50:00,599.34,599.34,599.23,599.27,9746.0
2025-02-05 12:51:00,599.28,599.28,599.23,599.25,80.0
2025-02-05 12:52:00,599.25,599.4,599.25,599.37,6209.0
2025-02-05 12:53:00,599.33,599.37,599.31,599.31,172.0
2025-02-05 12:54:00,599.33,599.37,599.32,599.35,245.0
2025-02-05 12:55:00,599.33,599.36,599.3,599.3,144.0
2025-02-05 12:56:00,599.32,599.34,599.32,599.32,113.0
2025-02-05 12:57:00,599.3,599.34,599.29,599.34,183.0
2025-02-05 12:58:00,599.34,599.34,599.28,599.33,154.0
2025-02-05 12:59:00,599.42,599.45,599.4,599.45,427.0
2025-02-05 13:00:00,599.46,599.48,599.44,599.47,421.0
2025-02-05 13:01:00,599.19,601.78,597.83,599.49,21168.0
2025-02-05 13:02:00,599.305,599.485,598.31,599.24,2873.0
2025-02-05 13:03:00,601.78,601.78,599.18,601.78,523.0
2025-02-05 13:04:00,601.78,601.78,599.2,599.21,968.0
2025-02-05 13:05:00,599.22,599.46,599.13,599.42,3487.0
2025-02-05 13:06:00,599.41,601.78,599.285,599.59,12740.0
2025-02-05 13:07:00,599.56,599.72,599.52,599.5591,3477.0
2025-02-05 13:08:00,599.54,599.58,599.475,599.4891,1702.0
2025-02-05 13:09:00,599.47,599.62,599.44,599.56,3415.0
2025-02-05 13:10:00,599.56,599.67,599.56,599.63,5525.0
2025-02-05 13:11:00,599.63,599.63,599.43,599.43,833.0
2025-02-05 13:12:00,599.36,599.42,599.28,599.42,10826.0
2025-02-05 13:13:00,599.35,599.4,599.33,599.375,1166.0
2025-02-05 13:14:00,599.39,599.4396,599.33,599.4396,975.0
2025-02-05 13:15:00,599.43,599.54,599.38,599.42,689.0
2025-02-05 13:16:00,599.25,599.41,599.13,599.211,768.0
2025-02-05 13:17:00,599.22,599.26,599.13,599.22,786.0
2025-02-05 13:18:00,599.18,599.33,599.18,599.24,3805.0
2025-02-05 13:19:00,599.11,599.32,599.0,599.27,3738.0
2025-02-05 13:20:00,599.27,599.32,599.22,599.25,272.0
2025-02-05 13:21:00,599.29,599.41,599.19,599.37,644.0
2025-02-05 13:22:00,599.41,599.56,599.41,599.495,9735.0
2025-02-05 13:23:00,599.49,599.51,599.32,599.42,9945.0
2025-02-05 13:24:00,599.35,599.4,599.3,599.39,5263.0
2025-02-05 13:25:00,599.37,599.41,599.3101,599.4,1938.0
2025-02-05 13:26:00,599.41,599.46,599.38,599.46,3088.0
2025-02-05 13:27:00,599.4112,599.48,599.36,599.44,3905.0
2025-02-05 13:28:00,599.41,599.5586,599.4,599.54,2265.0
2025-02-05 13:29:00,599.55,599.69,599.55,599.66,7015.0
2025-02-05 13:30:00,599.64,599.72,599.52,599.615,8108.0
2025-02-05 13:31:00,599.7,600.49,599.66,599.88,37219.0
2025-02-05 13:32:00,599.89,599.98,599.78,599.9488,8281.0
2025-02-05 13:33:00,599.97,599.97,599.56,599.695,1833.0
2025-02-05 13:34:00,599.66,599.69,599.46,599.62,1963.0
2025-02-05 13:35:00,599.59,599.59,599.461,599.52,7721.0
2025-02-05 13:36:00,599.53,599.57,599.4092,599.4092,3421.0
2025-02-05 13:37:00,599.4296,599.55,599.36,599.525,2612.0
2025-02-05 13:38:00,599.52,599.65,599.51,599.58,5781.0
2025-02-05 13:39:00,599.6,599.69,599.55,599.58,3557.0
2025-02-05 13:40:00,599.6,599.61,599.54,599.59,1254.0
2025-02-05 13:41:00,599.62,599.84,599.62,599.84,1750.0
2025-02-05 13:42:00,599.835,599.89,599.8,599.825,2689.0
2025-02-05 13:43:00,599.83,599.83,599.57,599.6,717.0
2025-02-05 13:44:00,599.57,599.64,599.55,599.64,3932.0
2025-02-05 13:45:00,599.655,599.8,599.63,599.78,1701.0
2025-02-05 13:46:00,599.76,599.86,599.75,599.86,2399.0
2025-02-05 13:47:00,599.89,599.93,599.7801,599.8,14665.0
2025-02-05 13:48:00,599.8,601.78,599.7,599.7,10697.0
2025-02-05 13:49:00,599.74,599.74,599.6,599.63,749.0
2025-02-05 13:50:00,599.62,599.75,599.62,599.75,536.0
2025-02-05 13:51:00,599.75,599.8776,599.73,599.8599,717.0
2025-02-05 13:52:00,599.86,599.89,599.83,599.87,2272.0
2025-02-05 13:53:00,599.8508,599.87,599.77,599.78,699.0
2025-02-05 13:54:00,599.76,599.8699,599.72,599.81,1786.0
2025-02-05 13:55:00,599.785,599.84,599.75,599.84,314.0
2025-02-05 13:56:00,599.83,599.9,599.83,599.875,4168.0
2025-02-05 13:57:00,599.86,599.87,599.8,599.83,2241.0
2025-02-05 13:58:00,599.825,599.9,599.8,599.9,1983.0
2025-02-05 13:59:00,599.8802,600.04,599.8802,600.04,6407.0
2025-02-05 14:00:00,600.02,600.07,599.94,599.97,1601.0
2025-02-05 14:01:00,599.98,600.02,599.88,599.9,875.0
2025-02-05 14:02:00,599.93,599.95,599.88,599.94,1530.0
2025-02-05 14:03:00,599.95,599.98,599.72,599.755,1043.0
2025-02-05 14:04:00,599.74,599.9,599.7205,599.81,490.0
2025-02-05 14:05:00,599.87,599.97,599.8,599.92,482.0
2025-02-05 14:06:00,599.92,600.03,599.91,600.03,1735.0
2025-02-05 14:07:00,600.0,600.18,599.97,600.18,4110.0
2025-02-05 14:08:00,600.19,600.2,599.965,600.03,1152.0
2025-02-05 14:09:00,600.02,600.11,599.98,600.11,805.0
2025-02-05 14:10:00,600.08,600.201,600.08,600.201,7859.0
2025-02-05 14:11:00,600.18,600.3,600.15,600.3,6728.0
2025-02-05 14:12:00,600.31,600.35,600.29,600.33,5480.0
2025-02-05 14:13:00,600.33,600.36,600.31,600.325,1429.0
2025-02-05 14:14:00,600.325,600.4,600.3,600.3601,1710.0
2025-02-05 14:15:00,600.375,600.4,600.32,600.37,868.0
2025-02-05 14:16:00,600.37,600.5,600.33,600.455,3914.0
2025-02-05 14:17:00,600.49,600.51,600.44,600.45,12588.0
2025-02-05 14:18:00,600.46,600.55,600.4,600.49,11073.0
2025-02-05 14:19:00,600.54,600.54,600.35,600.41,9361.0
2025-02-05 14:20:00,600.4001,600.44,600.35,600.43,2720.0
2025-02-05 14:21:00,600.43,600.5,600.35,600.4,22770.0
2025-02-05 14:22:00,600.39,600.4288,600.37,600.4,1092.0
2025-02-05 14:23:00,600.41,600.44,600.3601,600.42,724.0
2025-02-05 14:24:00,600.3801,600.51,600.3801,600.5,2624.0
2025-02-05 14:25:00,600.5,600.63,600.5,600.56,1070.0
2025-02-05 14:26:00,600.6,600.61,600.56,600.6,5966.0
2025-02-05 14:27:00,600.61,600.67,600.53,600.55,24080.0
2025-02-05 14:28:00,600.51,600.57,600.46,600.49,10309.0
2025-02-05 14:29:00,600.49,600.76,600.49,600.72,27125.0
2025-02-05 14:30:00,600.72,600.74,600.615,600.67,13122.0
2025-02-05 14:31:00,600.65,600.73,600.47,600.57,486640.0
2025-02-05 14:32:00,600.59,600.64,600.32,600.3799,157455.0
2025-02-05 14:33:00,600.38,600.64,600.2,600.335,89477.0
2025-02-05 14:34:00,600.34,600.57,600.32,600.47,114393.0
2025-02-05 14:35:00,600.47,600.6688,600.37,600.43,83043.0
2025-02-05 14:36:00,600.45,600.78,597.99,600.69,145741.0
2025-02-05 14:37:00,600.6948,601.0,600.4846,600.775,188627.0
2025-02-05 14:38:00,600.77,600.82,600.571,600.7676,86323.0
2025-02-05 14:39:00,600.7699,601.0,600.6563,600.98,97562.0
2025-02-05 14:40:00,600.97,601.11,600.7297,600.99,88679.0
2025-02-05 14:41:00,600.99,601.0028,600.8007,600.95,84049.0
2025-02-05 14:42:00,600.95,601.09,600.866,601.0788,63183.0
2025-02-05 14:43:00,601.06,601.09,600.75,600.835,86594.0
2025-02-05 14:44:00,600.85,600.98,600.76,600.93,69305.0
2025-02-05 14:45:00,600.92,601.0601,600.81,600.86,66853.0
2025-02-05 14:46:00,600.89,601.092,600.8486,600.9475,39827.0
2025-02-05 14:47:00,600.95,600.9746,600.88,600.93,30131.0
2025-02-05 14:48:00,600.93,600.97,600.82,600.955,50496.0
2025-02-05 14:49:00,600.97,601.05,600.9,600.9333,44496.0
2025-02-05 14:50:00,600.94,600.9499,600.62,600.73,42964.0
2025-02-05 14:51:00,600.7,600.9051,600.54,600.6704,65893.0
2025-02-05 14:52:00,600.67,600.8329,600.2566,600.27,74824.0
2025-02-05 14:53:00,600.2612,600.7188,600.05,600.17,83266.0
2025-02-05 14:54:00,600.17,600.5429,600.12,600.2065,89758.0
2025-02-05 14:55:00,600.2,600.6023,600.1291,600.2,47716.0
2025-02-05 14:56:00,600.199,600.5454,600.055,600.1,58460.0
2025-02-05 14:57:00,600.1,600.2411,600.01,600.06,52926.0
2025-02-05 14:58:00,600.06,600.1458,599.566,599.725,109562.0
2025-02-05 14:59:00,599.8678,600.226,599.47,599.8184,90453.0
2025-02-05 15:00:00,599.8151,600.22,599.72,600.13,119764.0
2025-02-05 15:01:00,600.12,601.1,600.0738,600.535,276680.0
2025-02-05 15:02:00,600.535,600.59,599.83,600.45,162853.0
2025-02-05 15:03:00,600.46,600.57,599.91,600.059,86739.0
2025-02-05 15:04:00,600.05,600.1752,598.91,599.01,228860.0
2025-02-05 15:05:00,598.99,600.019,598.58,598.73,207962.0
2025-02-05 15:06:00,598.74,599.8602,598.63,599.16,229900.0
2025-02-05 15:07:00,599.165,599.3501,598.89,599.0122,89262.0
2025-02-05 15:08:00,599.01,599.25,598.8501,599.179,118962.0
2025-02-05 15:09:00,599.16,599.45,598.9862,599.13,114923.0
2025-02-05 15:10:00,599.16,599.5945,599.0071,599.44,108569.0
2025-02-05 15:11:00,599.42,599.7,599.1464,599.4628,170270.0
2025-02-05 15:12:00,599.46,599.54,599.05,599.14,74446.0
2025-02-05 15:13:00,599.15,599.36,598.97,599.0312,67833.0
2025-02-05 15:14:00,599.06,599.65,599.04,599.64,67439.0
2025-02-05 15:15:00,599.64,599.96,599.1574,599.95,84552.0
2025-02-05 15:16:00,599.94,600.05,599.4537,599.77,65202.0
2025-02-05 15:17:00,599.79,599.89,599.32,599.3788,74040.0
2025-02-05 15:18:00,599.365,599.5983,599.23,599.4912,37530.0
2025-02-05 15:19:00,599.4992,599.6557,599.36,599.62,73521.0
2025-02-05 15:20:00,599.62,599.6799,599.39,599.66,70150.0
2025-02-05 15:21:00,599.64,599.87,599.4444,599.635,73980.0
2025-02-05 15:22:00,599.64,599.65,599.34,599.61,39643.0
2025-02-05 15:23:00,599.61,600.12,599.475,600.05,79273.0
2025-02-05 15:24:00,600.0579,600.23,599.6224,599.9,58589.0
2025-02-05 15:25:00,599.9088,600.27,599.6886,600.18,37888.0
2025-02-05 15:26:00,600.19,600.43,599.8493,600.29,79800.0
2025-02-05 15:27:00,600.28,600.5235,599.7526,600.31,57783.0
2025-02-05 15:28:00,600.3,600.45,600.1593,600.3899,66447.0
2025-02-05 15:29:00,600.3888,600.44,599.9225,600.34,35840.0
2025-02-05 15:30:00,600.34,600.66,600.0345,600.63,62439.0
2025-02-05 15:31:00,600.62,600.65,600.3,600.3,60712.0
2025-02-05 15:32:00,600.32,600.4484,599.888,599.95,74458.0
2025-02-05 15:33:00,599.9599,600.3124,599.77,600.07,79752.0
2025-02-05 15:34:00,600.07,600.44,599.9655,600.34,55190.0
2025-02-05 15:35:00,600.38,600.53,600.1154,600.5001,53347.0
2025-02-05 15:36:00,600.52,600.54,600.1636,600.51,30938.0
2025-02-05 15:37:00,600.505,600.725,600.2261,600.65,78662.0
2025-02-05 15:38:00,600.66,600.83,600.4182,600.72,73292.0
2025-02-05 15:39:00,600.72,600.76,600.5432,600.6751,42860.0
2025-02-05 15:40:00,600.65,600.905,600.4229,600.86,44445.0
2025-02-05 15:41:00,600.86,600.9,600.4409,600.85,44789.0
2025-02-05 15:42:00,600.855,600.9,600.4789,600.76,56374.0
2025-02-05 15:43:00,600.75,600.99,600.6205,600.95,44079.0
2025-02-05 15:44:00,600.8408,601.0,600.6976,600.84,50428.0
2025-02-05 15:45:00,600.82,600.9072,600.6,600.7788,119566.0
2025-02-05 15:46:00,600.7785,600.85,600.74,600.8299,26880.0
2025-02-05 15:47:00,600.82,600.88,600.7,600.82,31301.0
2025-02-05 15:48:00,600.805,600.82,600.45,600.62,43227.0
2025-02-05 15:49:00,600.64,600.7367,600.5,600.5,115611.0
2025-02-05 15:50:00,600.53,600.7621,600.32,600.4568,68417.0
2025-02-05 15:51:00,600.6116,600.7138,600.27,600.3838,35785.0
2025-02-05 15:52:00,600.38,600.6874,600.23,600.49,41324.0
2025-02-05 15:53:00,600.49,600.6442,600.4033,600.6,29153.0
2025-02-05 15:54:00,600.58,600.7,600.4795,600.6999,28479.0
2025-02-05 15:55:00,600.69,600.7,600.4712,600.7,30643.0
